SMILES_curated,CAS,logC50,n_measurements
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,26225-79-6,0.8129133566428556,1
CCOCCO,110-80-5,4.214843848047698,1
CCOCCOC(C)=O,111-15-9,1.6127838567197357,1
CCOCCOCCO,111-90-0,4.071882007306125,1
CCOCCOCCOC(=O)Nc1nc2ccccc2[nH]1,62732-91-6,3.0,1
CCOCN(C(=O)CCl)c1c(C)cccc1CC,34256-82-1,-0.4202164033831898,1
CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,122453-73-0,-2.1284270644541214,1
CCON=C(CC)C1C(=O)CC(c2c(C)cc(C)cc2C)CC1=O,87820-88-0,1.6434526764861874,1
CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,22224-92-6,-2.3467874862246565,1
CCOP(=O)(O)C(N)=O,25954-13-6,2.576341350205793,1
CCOP(=O)(O)OCC,598-02-7,2.6989700043360187,1
CCOP(=O)(OCC)OP(=O)(OCC)OCC,107-49-3,-0.1023729087095585,1
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,311-45-5,-0.6020599913279624,1
CCOP(=O)(OCC)SCCSCC,8065-48-3,1.2041199826559248,1
CCOP(=O)(SC(C)CC)N1CCSC1=O,98886-44-3,2.0453229787866576,1
CCOP(=O)(SC(C)CC)SC(C)CC,95465-99-9,-0.1426675035687315,1
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,327-98-0,-0.619788758288394,1
CCOP(=S)(CC)Sc1ccccc1,944-22-9,-2.275724130399211,1
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,25311-71-1,1.0,1
CCOP(=S)(NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-],36335-67-8,0.6127838567197355,1
CCOP(=S)(OCC)O/C(C)=C/C(=O)OC,128606-48-4,-0.7772835288524167,1
CCOP(=S)(OCC)OC(=CCl)c1cc(Cl)ccc1Cl,1757-18-2,-0.7695510786217261,1
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,54593-83-8,-2.638272163982407,1
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,14816-18-3,-0.4685210829577448,1
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1Cl,14816-20-7,2.577491799837225,1
CCOP(=S)(OCC)OP(=S)(OCC)OCC,3689-24-5,-0.4436974992327127,1
CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,18854-01-8,0.1139433523068367,1
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,333-41-5,0.7888751157754168,1
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,4824-78-6,-0.721246399047171,1
CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,119-12-0,0.8027737252919757,1
CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,97-17-6,-0.1938200260161128,1
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,56-38-2,0.0606978403536116,1
CCOP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1,115-90-2,1.6344772701607315,1
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,56-72-4,0.1760912590556812,1
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,13593-03-8,-1.154901959985743,1
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,2921-88-2,-0.0904439707588246,1
CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,24017-47-8,0.7160033436347992,1
CCOP(=S)(OCC)SC1OCCOC1SP(=S)(OCC)OCC,78-34-2,-1.1611509092627446,1
CCOP(=S)(OCC)SCCSCC,298-04-4,0.271841606536499,1
CCOP(=S)(OCC)SCCl,24934-91-6,0.3979400086720376,1
CCOP(=S)(OCC)SCSC(C)(C)C,13071-79-9,-1.8860566476931633,1
CCOP(=S)(OCC)SCSCC,298-02-2,-0.0969100130080563,1
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,563-12-2,-0.3665315444204134,1
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,786-19-6,-0.6252516539898961,1
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,2310-17-0,-1.0,1
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,2104-64-5,-1.1023729087095586,1
CCOP(=S)(Oc1cnc(C(C)(C)C)nc1)OC(C)C,96182-53-5,-1.0506099933550872,1
CCOP(=S)(S)OCC,298-06-6,2.3613169612669065,2
CCOP(O)(=S)OCC,5871-17-0,2.0,1
CCO[C@@H]1[C@@H](OC)[C@H](C)O[C@@H](O[C@@H]2C[C@H]3CC[C@@H]4C(=CC5C(=O)C(C)[C@@H](O[C@H]6CC[C@H](N(C)C)[C@@H](C)O6)CCC[C@H](CC)OC(=O)C[C@H]54)[C@@H]3C2)[C@@H]1OC,187166-40-1,0.2041199826559248,1
CCO[P+](=O)[O-],39148-24-8,2.1492191126553797,1
CCO[Si](OCC)(OCC)c1ccccc1,780-69-8,1.2648178230095364,1
CCOc1cc(C=O)ccc1O,121-32-4,1.9425041061680808,1
CCOc1cc(N(CC)CC)cc2oc3cc(=[N+](CC)CC)ccc-3nc12,2787-91-9,0.6020599913279624,1
CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],42874-03-3,-0.6989700043360187,1
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,80844-07-1,0.2405492482825997,1
CCOc1ccc(C=O)cc1,10031-82-0,1.4487063199050798,1
CCOc1ccc(N)c([N+](=O)[O-])c1,616-86-4,1.414973347970818,1
CCOc1ccc(N=Nc2ccc(Sc3ccc(N=Nc4ccc(OCC)cc4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc1,13390-47-1,1.3617278360175928,1
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,91-53-2,0.8260748027008264,1
CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,1837-57-6,0.4313637641589873,1
CCOc1nc(C(Cl)(Cl)Cl)ns1,2593-15-9,-0.1135092748275181,1
CCS,75-08-1,0.3424226808222063,1
CCSC(=O)N(CC(C)C)CC(C)C,2008-41-5,0.3222192947339193,1
CCSC(=O)N(CC)C1CCCCC1,1134-23-2,1.0,1
CCSC(=O)N1CCCCCC1,2212-67-1,1.5211380837040362,1
CCSC(C)CC1CC(=O)C(C(CC)=NOC/C=C/Cl)C(=O)C1,99129-21-2,2.041392685158225,1
CCSCCOP(=S)(OC)OC,8022-00-2,0.2041199826559248,1
CCSCCSP(=S)(OC)OC,640-15-3,-0.0222763947111522,1
CCSc1nc(NC(C)C)nc(NC(C)C)n1,4147-51-7,0.3856062735983122,1
CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](NC)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=CC(C(=O)O1)[C@]34O)O2,155569-91-8,-0.7594507517174003,1
CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=CC(C(=O)O1)[C@]34O)O2,71751-41-2,-1.0,1
CC[C@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)CC(C)C(=O)C(C)[C@@H](O)[C@]1(C)O,114-07-8,2.5778046418394576,2
CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=CC(C(=O)O1)[C@]34O)O2,51596-11-3,-2.3467874862246565,1
CC[S+]([O-])CCSP(=O)(OC)OC,301-12-2,1.1139433523068367,1
CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,4130-42-1,-0.2291479883578558,1
CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,243973-20-8,0.3710678622717362,1
CCc1ccc(-c2ccccc2)cc1,5707-44-8,-0.2218487496163563,1
CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,112410-23-8,0.4771212547196624,1
CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,72-56-0,-2.356547323513813,1
CCc1ccc(C)nc1,104-90-5,1.909020854211156,1
CCc1ccc(N)cc1,589-16-2,1.863322860120456,1
CCc1ccc(O)cc1,123-07-9,1.0170333392987805,1
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,51218-45-2,0.9242792860618816,1
CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC,87392-12-9,1.0755469613925308,1
CCc1cccc(CC)c1N(COC)C(=O)CCl,15972-60-8,-0.0969100130080563,1
CCc1ccccc1,100-41-4,1.0755469613925308,1
CCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,81335-77-5,2.380211241711606,1
CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,119168-77-3,-1.749579997691106,1
CCc1nn(C)c(C(=O)NCc2ccc(Oc3ccc(C)cc3)cc2)c1Cl,129558-76-5,-3.026410376572743,1
CCl,74-87-3,2.4313637641589874,1
CI,74-88-4,0.0755469613925307,1
CN,74-89-5,2.851869600729766,1
CN(C(=O)CF)c1cccc2ccccc12,5903-13-9,0.7481880270062005,1
CN(C)C(=O)C(c1ccccc1)c1ccccc1,957-51-7,1.8750612633917,1
CN(C)C(=O)N[C@@H]1C[C@@H]2C[C@H]1[C@@H]1CCC[C@H]21,2163-79-3,1.1139433523068367,1
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,330-54-1,1.1522883443830565,1
CN(C)C(=O)Nc1ccc(Cl)cc1,140-41-0,1.0481072926732025,2
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,1982-47-4,-0.5686362358410126,1
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,2164-17-2,2.0791812460476247,1
CN(C)C(=S)S,128-03-0,-0.4436974992327127,5
CN(C)C(=S)SSC(=S)N(C)C,137-26-8,-1.8794260687941504,1
CN(C)C(CSC(N)=O)CSC(N)=O,15263-53-3,-1.0969100130080565,1
CN(C)C1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,57-62-5,1.8970770032094204,1
CN(C)C1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,64-75-5,2.342422680822206,1
CN(C)C1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,79-57-2,1.8750612633917,1
CN(C)C=O,68-12-2,3.851258348719075,1
CN(C)N,57-14-7,0.478743782126236,2
CN(C)N=O,62-75-9,2.9731278535996988,1
CN(C)NC(=O)CCC(=O)O,1596-84-5,2.173186268412274,1
CN(C)P(=O)(N(C)C)N(C)C,680-31-9,3.859738566197147,1
CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C,152-16-9,2.08278537031645,1
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1,569-64-2,-0.8569964389602627,2
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,2465-27-2,0.7781512503836436,1
CN(C)c1ccc(C=O)cc1,100-10-7,1.6599162000698502,1
CN(C)c1ccc(N=NS(=O)(=O)O)cc1,140-56-7,1.9294189257142929,1
CN(C)c1ccc(N=Nc2ccccc2C(=O)O)cc1,493-52-7,1.380211241711606,1
CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,61-73-4,2.220108088040055,1
CN(C)c1ccccc1,121-69-7,1.720985744153739,1
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,51235-04-2,2.437750562820388,1
CN(CCCl)CCCl,55-86-7,1.9925535178321356,1
CN(c1c(Br)cc(Br)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,63333-35-7,-0.2510371387438385,1
CN1CCCC1,120-94-5,3.0293837776852097,1
CN1CCCC1=O,872-50-4,2.920123326290724,1
CN1CCC[C@H]1c1cccnc1,54-11-5,0.7363965022766424,1
CN1CSC(=S)N(C)C1,533-74-4,-0.3872161432802645,1
CN=C(N)NCCCCCCN=C(C)N,32289-58-0,-1.5934598195660448,1
CN=C=S,556-61-6,-0.9208187539523752,1
CNC,124-40-3,2.0718820073061255,1
CNC(=O)/C=C(\C)OP(=O)(OC)OC,6923-22-4,1.2695129442179165,1
CNC(=O)CSP(=O)(OC)OC,1113-02-6,2.143014800254095,1
CNC(=O)CSP(=S)(OC)OC,60-51-5,-0.8538719643217619,1
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,34014-18-1,2.0253058652647704,1
CNC(=O)Nc1nc2ccccc2s1,1929-88-0,2.6020599913279625,1
CNC(=O)O/N=C(/C)SCCC#N,29118-87-4,0.4913616938342727,1
CNC(=O)O/N=C/C(C)(C)SC,116-06-3,0.8692317197309762,1
CNC(=O)O/N=C1\[C@@H](Cl)[C@@H]2C[C@H](C#N)[C@H]1C2,951-42-8,1.041392685158225,1
CNC(=O)O/N=C1\[C@H]2C[C@H](C[C@H]2C#N)[C@H]1Cl,15271-41-7,1.1139433523068367,1
CNC(=O)OCc1cccc(Cl)c1Cl,62046-37-1,0.6901960800285137,1
CNC(=O)ON=C(C)SCCC#N,25171-63-5,0.1760912590556812,1
CNC(=O)ON=C(SC)C(=O)N(C)C,23135-22-0,0.7387805584843692,1
CNC(=O)ON=CC(C)(C)S(C)(=O)=O,1646-88-4,1.6232492903979006,1
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,315-18-4,1.290034611362518,1
CNC(=O)Oc1cc(C)c(SC)c(C)c1,2032-65-7,0.6830470382388496,1
CNC(=O)Oc1cc(C)cc(C)c1C,12407-86-2,0.0,1
CNC(=O)Oc1ccc(C(C)(C)C)cc1,2626-83-7,1.0,1
CNC(=O)Oc1ccc(N(C)C)c(C)c1,2032-59-9,0.3443922736851107,1
CNC(=O)Oc1cccc(C(C)C)c1,64-00-6,-0.958607314841775,1
CNC(=O)Oc1cccc(N=CN(C)C)c1,23422-53-9,0.4409090820652177,1
CNC(=O)Oc1cccc2c1OC(C)(C)C2,1563-66-2,0.8976270912904414,1
CNC(=O)Oc1cccc2c1OC(C)(C)O2,22781-23-3,-0.3279021420642826,1
CNC(=O)Oc1cccc2ccccc12,63-25-2,1.5403294747908738,1
CNC(=O)Oc1ccccc1C(C)C,2631-40-5,1.505149978319906,1
CNC(=O)Oc1ccccc1OC(C)C,114-26-1,0.146128035678238,1
CNC(=S)S,137-41-7,0.8704969657924431,2
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,56296-78-7,-0.785156151952302,1
CNN,60-34-4,0.5132176000679389,1
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,299-86-5,0.255272505103306,1
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,79617-96-2,-0.8446639625349383,1
CNc1ccc(F)cc1,459-59-6,1.5843312243675307,1
CNc1ccc(O)cc1,150-75-4,-0.5287082889410615,1
CNc1ccccc1,100-61-8,-1.1186153432294272,1
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,27314-13-2,1.212187604403958,1
CNc1nc(NC(C)C)nc(SC)n1,1014-69-3,1.0606978403536118,1
CO,67-56-1,4.075546961392531,1
CO/N=C(/C(=O)OC)c1ccccc1COc1ccccc1C,143390-89-0,-0.3018994543766101,1
CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,361377-29-9,-0.3615107430453627,1
COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,52756-25-9,0.380211241711606,1
COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,51338-27-3,-0.6020599913279624,1
COC(=O)C(Cl)Cc1ccc(Cl)cc1,14437-17-3,0.041392685158225,1
COC(=O)C1(O)c2ccccc2-c2ccc(Cl)cc21,2536-31-4,0.0644579892269184,1
COC(=O)C1=CC[C@H]([C@H](C)CC(=O)C=C(C)C)CC1,16060-78-9,-0.0969100130080563,1
COC(=O)C1=CC[C@H]([C@H](C)CC(=O)CC(C)C)CC1,17904-27-7,0.1760912590556812,1
COC(=O)C1C(C(=O)OC)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,1773-89-3,-0.3767507096020995,1
COC(=O)C=C(C)OP(=O)(OC)OC,7786-34-7,-1.154901959985743,1
COC(=O)C=C(CC(=O)OC)OP(=O)(OC)OC,122-10-1,-0.2924298239020636,1
COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(F)cc1Cl,117337-19-6,-1.3665315444204136,1
COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,173584-44-6,-0.5376020021010439,1
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,23564-05-8,1.4014005407815442,1
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,13684-63-4,1.2174839442139065,1
COC(=O)Nc1nc2ccccc2[nH]1,10605-21-7,0.12751558167277577,2
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,117718-60-2,0.5314789170422551,1
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,1861-32-1,1.4771212547196624,1
COC(=O)c1c(Cl)c(Cl)c(C(=O)SC)c(Cl)c1Cl,3765-57-9,0.146128035678238,1
COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],42576-02-3,2.0086001717619175,1
COC(=O)c1ccc(C#N)cc1,1129-35-7,1.670245853074124,1
COC(=O)c1ccc(Cl)cc1,1126-46-1,1.1139433523068367,1
COC(=O)c1ccc(O)cc1,99-76-3,1.7781512503836436,1
COC(=O)c1ccc([N+](=O)[O-])cc1,619-50-1,1.376576957056512,1
COC(=O)c1ccccc1C(=O)OC,131-11-3,2.08278537031645,1
COC(=O)c1ccccc1N,134-20-3,1.209515014542631,1
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,74223-64-6,2.0,1
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC(F)F)cc(OC(F)F)n1,86209-51-0,2.322219294733919,1
COC(=O)c1cncn1C(C)c1ccccc1,5377-20-8,0.3010299956639812,1
COC(=O)c1nc(C2CC2)nc(N)c1Cl,858954-83-3,1.146128035678238,1
COC(C)(C)C,1634-04-4,2.8488047010518036,1
COC(C)(C)CCCC(C)C=CC=C(C)CC(=O)OC(C)C,40596-69-8,0.0,1
COC(C)(C)CCC[C@H](C)C=CC=C(C)CC(=O)OC(C)C,65733-16-6,2.08278537031645,1
COC(C)=O,79-20-9,2.61066016308988,1
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,57837-19-1,1.893694810676055,2
COCC(C)N(C(=O)CCl)c1c(C)csc1C,87674-68-8,0.414973347970818,1
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,54739-18-3,-0.2196826878598487,1
COCCCNc1nc(NC(C)C)nc(SC)n1,841-06-5,1.1139433523068367,1
COCCN,109-85-3,2.7193312869837265,1
COCCO,109-86-4,4.2405492482825995,1
COCCOCCO,111-77-3,3.8750612633917,1
COC[C@H](C)N(C(=O)CCl)c1c(C)csc1C,163515-14-8,1.0,1
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,13360-45-7,0.6020599913279624,1
CON(C)C(=O)Nc1ccc(Br)cc1,3060-89-7,1.6020599913279625,1
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,330-55-2,0.255272505103306,1
COP(=O)(NC(C)=O)SC,30560-19-1,2.859738566197147,1
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,52-68-6,1.7193312869837265,1
COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl,22248-79-9,-0.3665315444204134,1
COP(=O)(OC)O/C(C)=C/C(=O)N(C)C,141-66-2,1.383815365980431,1
COP(=O)(OC)O/C(C)=C/C(=O)OC(C)c1ccccc1,7700-17-6,-0.8181564120552275,1
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,300-76-5,-0.744727494896694,1
COP(=O)(OC)OC=C(Cl)Cl,62-73-7,0.4031205211758178,1
COP(=O)(OC)Oc1nc(Cl)c(Cl)cc1Cl,5598-52-7,-2.769551078621726,1
COP(=O)(OC)SC(SP(=O)(OC)OC)c1ccccc1,2274-99-9,-1.5228787452803376,1
COP(=O)(OC)SCCSC,8065-62-1,1.0791812460476249,1
COP(=S)(OC)Oc1cc(C)c(SC)c(C)c1,55-37-8,-0.494850021680094,1
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,299-84-3,-0.7670038896078462,1
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,18181-70-9,-1.7904849854573692,1
COP(=S)(OC)Oc1ccc(SC)c(C)c1,55-38-9,-0.1191864077192086,1
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,3383-96-8,1.4800069429571503,1
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,122-14-5,-2.1191864077192086,1
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,500-28-7,-0.1487416512809247,1
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,298-00-0,1.1205739312058498,1
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,5598-13-0,0.1958996524092337,1
COP(=S)(OC)Oc1nc(Cl)n(C(C)C)n1,42509-83-1,-2.416801226031377,1
COP(=S)(OC)SCC(=O)N(C)C=O,2540-82-1,1.1139433523068367,1
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,732-11-6,-0.3010299956639812,1
COP(=S)(OC)SCSc1ccc(Cl)cc1,953-17-3,-0.2146701649892329,1
COP(=S)(OC)SCc1ccc(SP(=S)(OC)OC)cc1,2782-70-9,-1.4685210829577449,1
COP(=S)(OC)SCn1nnc2ccccc2c1=O,86-50-0,-0.2676062401770315,1
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,21609-90-5,1.4885507165004443,1
COP(N)(=O)SC,10265-92-6,0.9334872878487056,1
COP(O)(=S)OC,1112-38-5,1.6283889300503116,1
COS(=O)(=O)OC,77-78-1,0.8750612633917001,1
CO[SiH](OC)OC,2487-90-3,2.0492180226701815,1
COc1c(Cl)ccc(Cl)c1C(=O)O,1918-00-9,2.667452952889954,3
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,2539-17-5,0.3502480183341628,1
COc1c(O)c(OC)c(Cl)c(Cl)c1Cl,2539-26-6,0.5314789170422551,1
COc1cc(C=O)cc(Br)c1O,2973-76-4,1.7759743311293692,1
COc1cc(C=O)ccc1O,121-33-5,1.7558748556724917,1
COc1cc(Cl)c(Cl)cc1O,2460-49-3,0.6812412373755872,1
COc1cc(Cl)c(OC)cc1Cl,2675-77-6,0.568201724066995,1
COc1cc(O)c(C=O)c(OC)c1,708-76-9,0.4281347940287888,1
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,104040-78-0,2.060697840353612,1
COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43,357-57-3,1.5563025007672873,1
COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C,149877-41-8,-0.2365720064370627,1
COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,110488-70-5,1.271841606536499,1
COc1ccc(C(=O)c2ccccc2)c(O)c1,131-57-7,0.5797835966168101,1
COc1ccc(C(C)=O)c(O)c1,552-41-0,1.739572344450092,1
COc1ccc(C(C)=O)c(OC)c1OC,13909-73-4,2.2355284469075487,1
COc1ccc(C=O)c(OC)c1,613-45-6,1.3031960574204888,1
COc1ccc(C=O)cc1,123-11-5,1.6020599913279625,1
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,52-53-9,0.4345689040341987,1
COc1ccc(NC(=O)N(C)C)cc1Cl,19937-59-8,1.6020599913279625,1
COc1ccc(O)c(C(C)(C)C)c1,25013-16-5,0.7634279935629373,1
COc1ccc(O)cc1,150-76-5,1.9258275746247424,1
COc1ccc(OC)c(C(=O)CBr)c1,1204-21-3,-1.0604807473813815,1
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,42399-41-7,1.1760912590556811,1
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,53-86-1,1.9132839017604184,1
COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,112025-60-2,-1.0457574905606752,1
COc1cccc(C=O)c1O,148-53-8,0.7387805584843692,1
COc1cccc(O)c1,150-19-6,1.869231719730976,1
COc1cccc([N+](=O)[O-])c1,555-03-3,1.7708520116421442,1
COc1ccccc1C(N)=O,2439-77-2,2.0791812460476247,1
COc1ccccc1N,90-04-0,2.3010299956639813,1
COc1ccccc1[N+](=O)[O-],91-23-6,2.2278867046136734,1
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,64902-72-3,1.57978359661681,1
COc1nc(Cl)c(Cl)cc1Cl,31557-34-3,0.041392685158225,1
COc1nc(NC(C)C)nc(NC(C)C)n1,1610-18-0,1.0791812460476249,1
COc1nn(CSP(=S)(OC)OC)c(=O)s1,950-37-8,-1.0969100130080565,1
CP(=O)(O)CCC(N)C(=O)O,77182-82-2,1.089905111439398,1
CS(=O)(=O)Cl,124-63-0,1.041392685158225,1
CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],108731-70-0,3.780317312140151,1
CS(=O)(=O)Oc1ccc(Cl)cc1Cl,3687-13-6,0.469822015978163,1
CS(=O)(=O)c1c(Cl)c(Cl)nc(Cl)c1Cl,13108-52-6,-0.958607314841775,1
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,141112-29-0,2.204119982655925,1
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,104206-82-8,2.7259116322950483,1
CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,97886-45-8,-0.3372421683184259,1
CSC(=O)c1cccc2nnsc12,135158-54-2,-0.0555173278498313,1
CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,59669-26-0,0.3117538610557542,1
CSC1=N[C@@](C)(c2ccccc2)C(=O)N1Nc1ccccc1,161326-34-7,-0.1307682802690238,1
